name,address,Availability_availability_of_beds,Availability_oxygen_beds,Availability_non_oxygen_beds,Availability_i_c_u_beds,Availability_ventilators,Allocated_oxygen_beds,Allocated_non_oxygen_beds,Allocated_i_c_u,Allocated_ventilators,Availability_availability_of_oxygen,Availability_antiviral_remdesivir_etc_,Availability_steroids,Availability_anticoagulant,Availability_antipyretic,updated_on,city
Ch Lekh Raj Multispeciality Hospital,Vill Gadhauli Yamuna Nagar,Yes (145),138,0,7,0,140,0,10,5,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:14,22
CHC Bilaspur,CHC Bilaspur,Yes (16),2,14,0,0,8,17,0,0,Yes,No,Yes,No,Yes,2021-05-20 17:08,22
CHC Chhachharuli,CHC Chhachharuli,Yes (11),4,7,0,0,10,20,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:08,22
CHC Naharpur,Naharpur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:14,22
CHC Partap Nagar,CHC Partap Nagar,Yes (13),4,9,0,0,6,10,0,0,Yes,No,Yes,No,Yes,2021-05-20 17:09,22
CHC Radaur,Radaur Yamuna Nagar,Yes (10),10,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:14,22
CHC Saraswati Nagar,CHC Saraswati Nagar,Yes (14),3,11,0,0,14,11,0,0,Yes,No,Yes,No,Yes,2021-05-20 17:09,22
DABRA HOSPITAL Yamunanagar,DABRA HOSPITAL,Yes (15),7,8,0,1,11,8,4,2,No,No,No,No,No,2021-05-20 17:09,22
ESI Hospital,"ESI Hospital, Jagadhri",Yes (15),12,0,3,0,50,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:06,22
Gaba Hospital,Gaba Hospital Yamunanagar,Yes (6),0,6,0,0,60,20,55,5,To Be Updated,To Be Updated,To Be Updated,To Be Updated,To Be Updated,2021-05-20 17:06,22
GULATI HOSPITAL,GULATI HOSPITAL,Yes (1),0,1,0,0,25,3,6,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:10,22
Heart Care Center Hospital,Near Lal Dwara Mandir Yamuna Nagar,Yes (16),2,2,12,2,2,2,15,7,Yes,No,Yes,Yes,Yes,2021-05-20 17:08,22
JP Hospital Pvt,"Jagadhri Rd, near Luxmi Theater, Vishwakarma Mohalla, Yamuna Nagar,HARAYANA Haryana",Yes (8),0,5,3,0,15,15,13,2,Yes,No,Yes,Yes,Yes,2021-05-20 17:06,22
KAPOOR HOSPITAL,"SH 6A Indira Colony Jagadhri, yamunanagart ,Haryana",Yes (6),3,0,3,0,4,0,8,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:12,22
KESHWANI HOSPITAL,"Jagadhri - Yamuna Nagar Rd, Tagore Garden, Yamuna Nagar, Haryana",No (0),0,0,0,0,10,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:16,22
Maxxwell Hospital,Jagadhari Yamuna Nagar,Yes (11),8,1,2,0,10,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:10,22
Mukand Lal District Civil Hospital Yamunanagar,Mukand Lal District Civil Hospital YNR,Yes (18),11,7,0,1,18,9,0,5,Yes,No,Yes,Yes,Yes,2021-05-20 17:11,22
NIRMAL HOSPITAL,"199, Radaur Rd, near nirmal hospital, camp, Garhi Gujran, Haryana",Yes (1),1,0,0,0,13,1,5,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:07,22
RK Gupta,opp DAV Sr Sec School Near Madhu Hotel YNR,Yes (5),5,0,0,0,15,2,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:14,22
SABBARWAL HOSPITAL,"Gulab Nagar, Jagadhri, Haryana",Yes (1),0,0,1,0,6,1,6,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:13,22
Sachdeva Hospital,"2227, Civil Lines Rd, Sri Nagar Colony, Civil Lines, Gomti Mohalla, Jagadhri, Haryana",Yes (17),11,4,2,0,16,8,4,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:15,22
Santosh Hospital,"Santosh Hospital  Kanhaiya Sahib Chowk, near Govt.School, Harbanspura Colony, Gobind Pura, Yamuna Nagar, Haryana",Yes (8),0,6,2,0,5,9,14,2,Yes,No,Yes,Yes,Yes,2021-05-20 17:05,22
SHARMA HOSPITAL,Near Agarsain Chowk Jagadhri,Yes (3),3,0,0,0,12,0,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:13,22
Shree Medical Care Hospital,"359/2, Jain nagar, Jagadhri, Haryana",Yes (8),8,0,0,0,15,0,0,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:16,22
Shureshtha Hospital,Model Colony YNR,No (0),0,0,0,0,9,1,2,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:15,22
SP Hospital Jag,S.P Hospital Jag,Yes (4),3,0,1,0,4,0,3,1,Yes,No,Yes,Yes,Yes,2021-05-20 17:11,22
Swami Vivekanand Hospital Yamunanagar,"Swami Vivekanand Hospital,Yamuna Nagar, Haryana",Yes (22),12,10,0,0,20,10,19,1,Yes,No,Yes,Yes,Yes,2021-05-20 17:12,22
tejli stadium,64 A Tejli,Yes (40),3,37,0,0,20,56,0,0,Yes,No,No,No,Yes,2021-05-20 17:12,22
VARDAAN HOSPITAL,OPP KOHLI HOSPITAL NEAR AGARSEN COLLEGE JAGADHRI,Yes (8),6,2,0,0,8,2,0,0,Yes,No,Yes,Yes,Yes,2021-05-20 17:16,22
WARYAM SINGH HOSPITAL,NEAR CIVIL HOSPITAL YAMUNA NAGAR,Yes (15),11,0,4,0,16,2,4,0,Yes,Yes,Yes,Yes,Yes,2021-05-20 17:13,22
